date,driver,customer,hours,km
2021-10-03,DRIVER_16,CUSTOMER_6,14.0,939
2022-09-16,DRIVER_9,CUSTOMER_6,9.9,623
2023-04-12,DRIVER_13,CUSTOMER_3,15.1,469
2022-02-07,DRIVER_5,CUSTOMER_9,13.1,637
2023-03-24,DRIVER_15,CUSTOMER_2,13.0,414
2023-07-05,DRIVER_21,CUSTOMER_10,9.5,392
2020-10-07,DRIVER_14,CUSTOMER_1,16.8,903
2020-04-18,DRIVER_24,CUSTOMER_2,10.6,695
2023-06-15,DRIVER_9,CUSTOMER_6,12.0,753
2023-10-11,DRIVER_8,CUSTOMER_2,11.5,782
2022-03-16,DRIVER_7,CUSTOMER_6,7.3,340
2022-04-04,DRIVER_5,CUSTOMER_7,17.2,603
2020-10-12,DRIVER_20,CUSTOMER_2,12.6,423
2023-11-08,DRIVER_29,CUSTOMER_1,5.9,276
2021-07-08,DRIVER_3,CUSTOMER_1,6.1,255
2020-11-13,DRIVER_1,CUSTOMER_5,17.4,849
2020-06-23,DRIVER_25,CUSTOMER_2,8.2,517
2023-04-08,DRIVER_4,CUSTOMER_2,16.3,595
2020-09-17,DRIVER_21,CUSTOMER_5,13.7,417
2020-10-06,DRIVER_20,CUSTOMER_1,15.6,1035
2022-09-12,DRIVER_12,CUSTOMER_9,11.2,460
2023-05-24,DRIVER_13,CUSTOMER_4,11.7,334
2021-06-27,DRIVER_24,CUSTOMER_10,11.4,471
2021-08-11,DRIVER_2,CUSTOMER_1,11.4,701
2022-03-25,DRIVER_20,CUSTOMER_10,13.1,792
2022-03-07,DRIVER_7,CUSTOMER_8,12.9,448
2021-11-26,DRIVER_7,CUSTOMER_6,7.7,224
2020-06-22,DRIVER_27,CUSTOMER_3,17.9,701
2022-01-27,DRIVER_17,CUSTOMER_4,11.6,740
2022-10-23,DRIVER_4,CUSTOMER_7,8.8,609
2020-05-01,DRIVER_13,CUSTOMER_10,16.4,1121
2021-10-10,DRIVER_15,CUSTOMER_10,15.2,491
2023-02-15,DRIVER_1,CUSTOMER_8,9.7,410
2023-01-02,DRIVER_8,CUSTOMER_10,12.9,893
2024-03-27,DRIVER_15,CUSTOMER_10,10.2,534
2021-05-05,DRIVER_27,CUSTOMER_2,15.0,398
2021-04-28,DRIVER_19,CUSTOMER_6,7.5,254
2022-06-12,DRIVER_15,CUSTOMER_8,16.6,578
2021-10-10,DRIVER_30,CUSTOMER_5,16.9,1032
2022-11-11,DRIVER_16,CUSTOMER_9,10.9,639
2022-07-15,DRIVER_21,CUSTOMER_5,16.5,962
2022-02-03,DRIVER_9,CUSTOMER_10,11.5,654
2022-03-18,DRIVER_13,CUSTOMER_6,7.9,203
2020-07-19,DRIVER_7,CUSTOMER_4,10.6,320
2023-07-12,DRIVER_3,CUSTOMER_7,4.5,205
2023-10-09,DRIVER_18,CUSTOMER_10,17.9,637
2021-07-09,DRIVER_9,CUSTOMER_1,17.7,718
2022-03-31,DRIVER_25,CUSTOMER_4,17.4,1108
2022-02-03,DRIVER_27,CUSTOMER_6,16.8,872
2022-11-12,DRIVER_4,CUSTOMER_7,12.1,482
2022-06-25,DRIVER_29,CUSTOMER_10,14.9,869
2020-07-31,DRIVER_24,CUSTOMER_6,15.1,427
2021-10-27,DRIVER_25,CUSTOMER_10,5.1,344
2020-10-08,DRIVER_15,CUSTOMER_8,15.5,637
2020-08-17,DRIVER_27,CUSTOMER_4,14.8,823
2023-02-26,DRIVER_11,CUSTOMER_8,9.2,395
2023-04-06,DRIVER_28,CUSTOMER_4,14.4,524
2024-02-19,DRIVER_6,CUSTOMER_5,11.1,395
2022-11-29,DRIVER_6,CUSTOMER_1,10.7,690
2020-12-23,DRIVER_6,CUSTOMER_9,10.8,667
2021-04-13,DRIVER_1,CUSTOMER_2,15.6,691
2022-08-04,DRIVER_22,CUSTOMER_6,2.5,90
2020-06-11,DRIVER_30,CUSTOMER_3,11.9,760
2020-03-27,DRIVER_6,CUSTOMER_4,12.6,500
2022-01-20,DRIVER_8,CUSTOMER_6,6.0,211
2024-02-08,DRIVER_30,CUSTOMER_2,13.9,766
2024-02-12,DRIVER_9,CUSTOMER_10,7.1,286
2021-03-04,DRIVER_12,CUSTOMER_1,13.8,523
2023-04-27,DRIVER_15,CUSTOMER_3,7.0,390
2020-03-26,DRIVER_26,CUSTOMER_1,6.2,269
2023-08-13,DRIVER_23,CUSTOMER_5,4.2,216
2024-02-21,DRIVER_15,CUSTOMER_1,11.3,423
2020-02-24,DRIVER_12,CUSTOMER_9,15.4,948
2020-07-24,DRIVER_17,CUSTOMER_2,13.4,777
2023-12-29,DRIVER_6,CUSTOMER_6,17.1,1128
2024-02-14,DRIVER_2,CUSTOMER_5,12.0,388
2023-10-01,DRIVER_28,CUSTOMER_3,12.2,714
2023-12-14,DRIVER_10,CUSTOMER_3,14.7,748
2023-07-16,DRIVER_15,CUSTOMER_4,11.8,664
2022-11-12,DRIVER_13,CUSTOMER_8,15.0,821
2023-02-21,DRIVER_16,CUSTOMER_6,17.2,1200
2020-12-11,DRIVER_18,CUSTOMER_7,17.0,700
2020-09-03,DRIVER_2,CUSTOMER_5,7.9,345
2020-09-23,DRIVER_28,CUSTOMER_5,11.5,397
2024-02-21,DRIVER_8,CUSTOMER_2,7.9,294
2023-11-07,DRIVER_5,CUSTOMER_4,17.9,970
2022-01-27,DRIVER_6,CUSTOMER_4,8.2,407
2020-12-09,DRIVER_3,CUSTOMER_10,13.3,780
2021-02-25,DRIVER_11,CUSTOMER_6,9.5,439
2022-10-10,DRIVER_23,CUSTOMER_2,16.1,1057
2023-02-07,DRIVER_12,CUSTOMER_2,15.6,827
2024-02-24,DRIVER_26,CUSTOMER_6,16.6,942
2023-12-23,DRIVER_25,CUSTOMER_1,8.4,423
2022-07-05,DRIVER_8,CUSTOMER_1,10.6,315
2021-11-20,DRIVER_29,CUSTOMER_6,17.2,468
2022-01-09,DRIVER_9,CUSTOMER_3,16.1,507
2023-04-05,DRIVER_19,CUSTOMER_3,17.1,1008
2021-01-27,DRIVER_18,CUSTOMER_1,8.4,413
2020-08-31,DRIVER_15,CUSTOMER_1,11.3,285
2023-10-28,DRIVER_3,CUSTOMER_2,15.6,506
2023-02-08,DRIVER_27,CUSTOMER_3,11.1,456
2020-01-29,DRIVER_26,CUSTOMER_3,14.0,685
2022-04-13,DRIVER_30,CUSTOMER_8,15.6,501
2024-01-30,DRIVER_11,CUSTOMER_2,4.6,237
2021-01-03,DRIVER_27,CUSTOMER_2,12.4,761
2020-07-17,DRIVER_15,CUSTOMER_5,16.8,892
2022-03-02,DRIVER_19,CUSTOMER_7,15.9,875
2020-01-31,DRIVER_21,CUSTOMER_4,14.7,411
2023-02-20,DRIVER_16,CUSTOMER_3,14.8,595
2020-11-09,DRIVER_3,CUSTOMER_5,16.0,1015
2021-07-04,DRIVER_13,CUSTOMER_3,17.4,476
2023-04-13,DRIVER_13,CUSTOMER_7,5.9,340
2024-01-13,DRIVER_6,CUSTOMER_3,8.7,361
2024-02-09,DRIVER_14,CUSTOMER_7,10.2,526
2022-08-03,DRIVER_1,CUSTOMER_9,8.8,462
2022-11-11,DRIVER_10,CUSTOMER_4,9.9,687
2020-06-18,DRIVER_23,CUSTOMER_4,1.1,53
2020-04-21,DRIVER_18,CUSTOMER_3,17.4,450
2020-12-12,DRIVER_27,CUSTOMER_1,16.6,872
2022-12-19,DRIVER_21,CUSTOMER_7,7.8,319
2021-05-17,DRIVER_17,CUSTOMER_3,15.1,834
2022-11-12,DRIVER_8,CUSTOMER_7,7.9,421
2022-12-14,DRIVER_29,CUSTOMER_8,3.5,167
2023-03-11,DRIVER_9,CUSTOMER_4,10.9,676
2021-09-13,DRIVER_4,CUSTOMER_9,7.8,421
2022-12-24,DRIVER_23,CUSTOMER_8,9.8,598
2020-04-08,DRIVER_30,CUSTOMER_10,12.9,724
2021-01-08,DRIVER_1,CUSTOMER_10,5.0,150
2023-12-22,DRIVER_19,CUSTOMER_5,14.6,796
2020-05-16,DRIVER_4,CUSTOMER_2,5.6,308
2022-01-13,DRIVER_24,CUSTOMER_10,17.7,1167
2024-01-06,DRIVER_16,CUSTOMER_9,17.9,861
2024-01-02,DRIVER_1,CUSTOMER_10,16.2,477
2021-06-28,DRIVER_15,CUSTOMER_3,16.0,404
2020-04-04,DRIVER_29,CUSTOMER_7,12.1,684
2023-06-02,DRIVER_8,CUSTOMER_8,7.1,182
2022-01-25,DRIVER_15,CUSTOMER_4,8.7,474
2022-07-24,DRIVER_6,CUSTOMER_5,17.7,1147
2022-03-06,DRIVER_8,CUSTOMER_3,12.7,761
2023-07-27,DRIVER_3,CUSTOMER_2,8.5,449
2023-11-13,DRIVER_30,CUSTOMER_7,13.1,359
2020-03-25,DRIVER_23,CUSTOMER_2,11.1,440
2023-03-01,DRIVER_4,CUSTOMER_7,16.3,1107
2022-09-02,DRIVER_16,CUSTOMER_6,9.7,636
2022-06-12,DRIVER_28,CUSTOMER_4,10.9,596
2023-09-20,DRIVER_8,CUSTOMER_4,7.6,227
2022-05-12,DRIVER_4,CUSTOMER_7,11.9,817
2021-08-30,DRIVER_3,CUSTOMER_4,17.5,1124
2020-09-05,DRIVER_17,CUSTOMER_6,11.4,533
2023-05-31,DRIVER_7,CUSTOMER_1,11.2,477
2020-11-04,DRIVER_9,CUSTOMER_6,17.4,771
2023-11-18,DRIVER_13,CUSTOMER_7,13.0,353
2023-04-09,DRIVER_6,CUSTOMER_5,9.6,250
2022-12-11,DRIVER_21,CUSTOMER_3,10.3,409
2023-08-30,DRIVER_17,CUSTOMER_8,13.5,621
2022-04-02,DRIVER_28,CUSTOMER_7,8.8,376
2023-09-20,DRIVER_9,CUSTOMER_8,5.7,174
2023-01-03,DRIVER_17,CUSTOMER_2,8.3,284
2020-02-16,DRIVER_29,CUSTOMER_1,9.4,654
2023-04-26,DRIVER_9,CUSTOMER_5,13.9,781
2023-12-12,DRIVER_8,CUSTOMER_9,17.8,537
2020-06-08,DRIVER_8,CUSTOMER_9,7.0,366
2020-10-27,DRIVER_25,CUSTOMER_10,13.6,388
2021-12-03,DRIVER_14,CUSTOMER_5,17.9,655
2023-08-24,DRIVER_12,CUSTOMER_8,10.4,292
2020-09-01,DRIVER_27,CUSTOMER_2,7.3,198
2022-11-16,DRIVER_15,CUSTOMER_6,16.2,701
2020-12-27,DRIVER_6,CUSTOMER_1,13.8,565
2021-08-16,DRIVER_8,CUSTOMER_5,18.0,1161
2020-12-09,DRIVER_10,CUSTOMER_9,15.0,854
2021-12-27,DRIVER_3,CUSTOMER_7,4.7,152
2024-02-12,DRIVER_26,CUSTOMER_6,5.8,278
2022-06-01,DRIVER_23,CUSTOMER_5,13.1,896
2022-11-25,DRIVER_2,CUSTOMER_7,17.2,884
2024-01-26,DRIVER_9,CUSTOMER_8,17.1,467
2022-09-06,DRIVER_28,CUSTOMER_7,3.8,171
2020-03-29,DRIVER_28,CUSTOMER_3,14.1,928
2024-03-18,DRIVER_24,CUSTOMER_9,11.8,339
2022-09-15,DRIVER_20,CUSTOMER_4,5.8,210
2020-01-17,DRIVER_21,CUSTOMER_6,12.2,720
2020-09-20,DRIVER_5,CUSTOMER_2,2.3,79
2023-01-11,DRIVER_15,CUSTOMER_9,16.4,528
2023-09-15,DRIVER_5,CUSTOMER_10,13.5,400
2023-09-24,DRIVER_15,CUSTOMER_5,15.4,1048
2022-08-02,DRIVER_14,CUSTOMER_7,7.5,514
2020-02-26,DRIVER_4,CUSTOMER_5,7.7,466
2022-01-02,DRIVER_12,CUSTOMER_7,17.3,441
2023-08-01,DRIVER_5,CUSTOMER_1,11.6,435
2020-12-21,DRIVER_10,CUSTOMER_4,4.4,266
2020-12-02,DRIVER_9,CUSTOMER_3,7.4,434
2021-08-06,DRIVER_1,CUSTOMER_1,11.1,746
2022-05-16,DRIVER_3,CUSTOMER_7,17.9,1137
2022-11-27,DRIVER_9,CUSTOMER_9,9.4,364
2023-03-11,DRIVER_29,CUSTOMER_8,10.1,298
2020-01-26,DRIVER_10,CUSTOMER_4,11.3,650
2020-12-20,DRIVER_25,CUSTOMER_1,10.0,587
2024-01-19,DRIVER_18,CUSTOMER_5,7.8,363
2022-09-15,DRIVER_23,CUSTOMER_10,10.7,311
2021-11-22,DRIVER_29,CUSTOMER_1,6.8,443
2021-10-26,DRIVER_9,CUSTOMER_9,15.2,1055
2023-09-16,DRIVER_11,CUSTOMER_1,9.5,456
2021-10-17,DRIVER_28,CUSTOMER_4,16.0,588
2023-02-19,DRIVER_15,CUSTOMER_3,14.2,923
2023-07-30,DRIVER_21,CUSTOMER_3,9.4,344
2020-08-15,DRIVER_2,CUSTOMER_3,15.3,498
2023-08-16,DRIVER_2,CUSTOMER_1,6.1,241
2021-03-23,DRIVER_7,CUSTOMER_7,11.3,725
2023-12-11,DRIVER_7,CUSTOMER_6,15.6,586
2021-04-15,DRIVER_30,CUSTOMER_4,17.7,781
2022-09-16,DRIVER_9,CUSTOMER_9,9.7,665
2021-08-05,DRIVER_15,CUSTOMER_2,7.3,416
2021-12-23,DRIVER_8,CUSTOMER_3,17.3,873
2020-10-09,DRIVER_8,CUSTOMER_5,7.7,267
2020-04-10,DRIVER_10,CUSTOMER_10,16.7,482
2021-01-27,DRIVER_3,CUSTOMER_9,14.9,862
2024-01-12,DRIVER_9,CUSTOMER_6,11.1,309
2021-07-15,DRIVER_24,CUSTOMER_5,11.4,444
2022-08-28,DRIVER_9,CUSTOMER_5,17.3,543
2022-05-02,DRIVER_29,CUSTOMER_9,15.3,813
2020-01-13,DRIVER_7,CUSTOMER_4,17.3,462
2021-07-08,DRIVER_1,CUSTOMER_10,5.1,286
2022-11-14,DRIVER_16,CUSTOMER_2,17.1,918
2022-10-01,DRIVER_21,CUSTOMER_4,14.2,398
2022-06-18,DRIVER_5,CUSTOMER_7,12.9,857
2023-10-14,DRIVER_8,CUSTOMER_5,5.3,361
2020-06-18,DRIVER_12,CUSTOMER_4,16.6,1014
2023-03-28,DRIVER_13,CUSTOMER_7,15.1,995
2021-05-02,DRIVER_5,CUSTOMER_6,9.1,458
2020-04-08,DRIVER_19,CUSTOMER_8,8.4,303
2021-01-09,DRIVER_15,CUSTOMER_5,16.0,736
2020-02-06,DRIVER_17,CUSTOMER_8,16.9,864
2023-09-12,DRIVER_5,CUSTOMER_4,13.9,724
2023-07-21,DRIVER_18,CUSTOMER_9,3.1,102
2022-12-08,DRIVER_15,CUSTOMER_9,14.1,367
2020-10-31,DRIVER_23,CUSTOMER_5,18.0,707
2023-02-01,DRIVER_28,CUSTOMER_10,15.5,995
2024-01-03,DRIVER_3,CUSTOMER_6,6.1,191
2021-12-08,DRIVER_12,CUSTOMER_1,14.8,547
2023-04-25,DRIVER_4,CUSTOMER_1,15.5,757
2021-10-30,DRIVER_18,CUSTOMER_7,5.1,229
2023-07-11,DRIVER_15,CUSTOMER_2,4.7,301
2021-07-09,DRIVER_26,CUSTOMER_10,7.9,495
2020-11-15,DRIVER_23,CUSTOMER_7,17.0,495
2020-08-02,DRIVER_17,CUSTOMER_1,15.3,1035
2021-06-09,DRIVER_12,CUSTOMER_9,10.8,752
2021-07-27,DRIVER_18,CUSTOMER_3,15.6,418
2021-11-21,DRIVER_26,CUSTOMER_10,10.9,673
2022-06-04,DRIVER_5,CUSTOMER_8,13.4,746
2023-04-10,DRIVER_14,CUSTOMER_1,11.3,785
2021-08-02,DRIVER_11,CUSTOMER_6,8.2,523
2020-07-06,DRIVER_20,CUSTOMER_5,9.0,292
2023-09-09,DRIVER_29,CUSTOMER_9,10.5,335
2020-09-03,DRIVER_4,CUSTOMER_8,11.2,402
2022-09-27,DRIVER_26,CUSTOMER_5,11.0,469
2022-10-05,DRIVER_15,CUSTOMER_9,15.2,926
2021-04-17,DRIVER_29,CUSTOMER_8,13.7,420
2022-05-15,DRIVER_27,CUSTOMER_10,12.2,534
2021-07-22,DRIVER_1,CUSTOMER_6,2.8,117
2020-11-02,DRIVER_17,CUSTOMER_7,12.7,410
2024-01-06,DRIVER_26,CUSTOMER_7,14.3,750
2020-01-22,DRIVER_28,CUSTOMER_6,3.3,141
2023-01-01,DRIVER_5,CUSTOMER_7,14.5,797
2023-03-26,DRIVER_10,CUSTOMER_10,17.6,935
2022-05-23,DRIVER_14,CUSTOMER_7,11.2,704
2022-10-18,DRIVER_6,CUSTOMER_1,9.9,403
2020-09-16,DRIVER_26,CUSTOMER_10,3.6,188
2023-09-04,DRIVER_9,CUSTOMER_10,8.7,349
2022-06-24,DRIVER_16,CUSTOMER_9,6.6,455
2022-06-15,DRIVER_29,CUSTOMER_5,10.5,384
2020-01-17,DRIVER_10,CUSTOMER_10,16.9,985
2024-03-07,DRIVER_7,CUSTOMER_10,13.5,388
2022-12-30,DRIVER_24,CUSTOMER_10,11.1,473
2020-01-25,DRIVER_6,CUSTOMER_10,15.0,563
2020-08-01,DRIVER_14,CUSTOMER_3,17.9,1154
2023-02-04,DRIVER_29,CUSTOMER_9,5.0,348
2024-03-19,DRIVER_12,CUSTOMER_5,14.3,919
2023-02-25,DRIVER_16,CUSTOMER_7,7.0,200
2024-03-13,DRIVER_10,CUSTOMER_10,11.2,745
2020-09-23,DRIVER_30,CUSTOMER_4,4.2,182
2020-12-06,DRIVER_22,CUSTOMER_7,14.7,909
2021-10-18,DRIVER_17,CUSTOMER_5,10.0,583
2022-08-16,DRIVER_20,CUSTOMER_9,7.7,367
2020-11-15,DRIVER_7,CUSTOMER_9,11.6,429
2022-11-15,DRIVER_14,CUSTOMER_4,16.8,527
2021-04-15,DRIVER_4,CUSTOMER_8,7.9,303
2022-09-22,DRIVER_10,CUSTOMER_10,8.3,558
2020-01-10,DRIVER_11,CUSTOMER_2,16.2,1000
2023-07-24,DRIVER_27,CUSTOMER_4,12.6,718
2022-02-12,DRIVER_7,CUSTOMER_10,10.1,437
2021-07-15,DRIVER_28,CUSTOMER_9,14.2,625
2023-03-02,DRIVER_13,CUSTOMER_2,16.9,534
2021-12-11,DRIVER_30,CUSTOMER_1,13.5,939
2020-10-31,DRIVER_25,CUSTOMER_1,7.5,521
2023-12-14,DRIVER_3,CUSTOMER_2,11.4,740
2020-03-21,DRIVER_8,CUSTOMER_2,13.5,927
2022-12-16,DRIVER_9,CUSTOMER_9,16.9,463
2021-09-08,DRIVER_25,CUSTOMER_6,9.4,271
2020-03-16,DRIVER_26,CUSTOMER_4,12.9,594
2021-10-10,DRIVER_13,CUSTOMER_3,4.5,227
2022-09-06,DRIVER_20,CUSTOMER_3,7.6,382
2023-04-28,DRIVER_3,CUSTOMER_3,14.6,407
2022-02-12,DRIVER_30,CUSTOMER_5,16.0,876
2023-04-13,DRIVER_11,CUSTOMER_3,9.3,476
2020-09-23,DRIVER_2,CUSTOMER_3,17.0,950
2023-08-27,DRIVER_8,CUSTOMER_9,17.3,587
2022-02-21,DRIVER_25,CUSTOMER_7,12.3,656
2020-04-19,DRIVER_24,CUSTOMER_2,13.0,737
2020-12-02,DRIVER_8,CUSTOMER_10,17.7,953
2021-12-09,DRIVER_21,CUSTOMER_8,7.4,437
2022-11-27,DRIVER_10,CUSTOMER_7,10.0,665
2022-09-21,DRIVER_17,CUSTOMER_8,13.6,592
2020-10-01,DRIVER_27,CUSTOMER_6,13.2,591
2022-03-26,DRIVER_9,CUSTOMER_3,10.7,476
2021-06-01,DRIVER_17,CUSTOMER_7,11.7,459
2021-06-26,DRIVER_9,CUSTOMER_9,17.6,678
2022-11-09,DRIVER_21,CUSTOMER_9,17.3,584
2022-06-02,DRIVER_8,CUSTOMER_8,12.9,592
2023-03-28,DRIVER_29,CUSTOMER_2,16.4,844
2021-01-31,DRIVER_13,CUSTOMER_2,12.0,631
2021-01-04,DRIVER_15,CUSTOMER_6,9.0,381
2024-03-25,DRIVER_10,CUSTOMER_7,15.0,788
2020-10-29,DRIVER_6,CUSTOMER_10,15.2,693
2023-07-07,DRIVER_21,CUSTOMER_8,12.6,493
2022-09-17,DRIVER_18,CUSTOMER_6,7.9,231
2020-07-26,DRIVER_4,CUSTOMER_8,17.7,981
2021-09-24,DRIVER_26,CUSTOMER_3,14.9,440
2020-04-10,DRIVER_27,CUSTOMER_4,15.8,434
2021-01-22,DRIVER_17,CUSTOMER_2,13.2,486
2021-03-30,DRIVER_7,CUSTOMER_8,16.1,836
2024-03-31,DRIVER_12,CUSTOMER_9,11.1,383
2020-09-04,DRIVER_3,CUSTOMER_6,15.2,740
2020-11-04,DRIVER_5,CUSTOMER_2,17.7,843
2023-01-26,DRIVER_12,CUSTOMER_2,18.0,644
2024-01-29,DRIVER_12,CUSTOMER_3,4.9,222
2022-01-07,DRIVER_10,CUSTOMER_3,9.0,235
2021-04-12,DRIVER_15,CUSTOMER_6,17.5,986
2021-07-06,DRIVER_15,CUSTOMER_4,15.7,552
2022-08-13,DRIVER_14,CUSTOMER_9,14.5,487
2020-07-20,DRIVER_20,CUSTOMER_2,18.0,775
2020-08-31,DRIVER_6,CUSTOMER_8,14.9,571
2022-06-27,DRIVER_6,CUSTOMER_4,16.1,1070
2022-12-31,DRIVER_15,CUSTOMER_6,13.8,670
2021-12-19,DRIVER_29,CUSTOMER_6,17.1,526
2023-08-05,DRIVER_22,CUSTOMER_7,10.5,547
2021-11-23,DRIVER_30,CUSTOMER_5,11.9,733
2020-01-15,DRIVER_18,CUSTOMER_10,17.6,757
2022-10-17,DRIVER_14,CUSTOMER_1,10.6,535
2020-11-12,DRIVER_18,CUSTOMER_7,17.3,488
2020-10-27,DRIVER_12,CUSTOMER_4,16.8,756
2021-01-25,DRIVER_13,CUSTOMER_7,7.2,350
2020-12-11,DRIVER_5,CUSTOMER_8,14.5,962
2023-03-18,DRIVER_19,CUSTOMER_1,14.9,452
2022-07-05,DRIVER_8,CUSTOMER_4,15.5,475
2021-02-17,DRIVER_1,CUSTOMER_7,14.6,803
2023-10-12,DRIVER_14,CUSTOMER_3,13.1,514
2024-02-24,DRIVER_4,CUSTOMER_8,7.7,274
2020-01-15,DRIVER_27,CUSTOMER_2,14.2,779
2021-04-15,DRIVER_10,CUSTOMER_7,8.4,304
2020-07-17,DRIVER_9,CUSTOMER_10,7.2,285
2023-10-11,DRIVER_9,CUSTOMER_3,8.6,426
2020-09-23,DRIVER_8,CUSTOMER_3,4.9,166
2023-12-27,DRIVER_8,CUSTOMER_8,12.9,712
2023-03-07,DRIVER_24,CUSTOMER_8,15.4,922
2021-01-15,DRIVER_6,CUSTOMER_10,14.8,983
2022-04-21,DRIVER_24,CUSTOMER_9,13.4,453
2021-01-23,DRIVER_22,CUSTOMER_7,10.2,436
2021-09-05,DRIVER_28,CUSTOMER_8,16.0,1018
2022-12-02,DRIVER_19,CUSTOMER_9,10.8,383
2023-04-01,DRIVER_16,CUSTOMER_6,11.7,771
2021-05-31,DRIVER_17,CUSTOMER_7,9.3,514
2021-02-26,DRIVER_15,CUSTOMER_2,7.5,473
2020-09-27,DRIVER_3,CUSTOMER_6,14.0,962
2021-04-14,DRIVER_17,CUSTOMER_10,12.3,472
2020-03-13,DRIVER_21,CUSTOMER_3,10.6,640
2022-07-31,DRIVER_3,CUSTOMER_3,4.8,206
2024-01-07,DRIVER_15,CUSTOMER_9,13.2,771
2023-08-19,DRIVER_14,CUSTOMER_6,8.8,470
2020-01-10,DRIVER_3,CUSTOMER_8,14.2,486
2020-03-10,DRIVER_2,CUSTOMER_9,16.1,839
2021-04-16,DRIVER_8,CUSTOMER_3,10.7,371
2023-08-26,DRIVER_18,CUSTOMER_1,10.5,711
2023-11-30,DRIVER_4,CUSTOMER_3,12.8,836
2023-12-15,DRIVER_20,CUSTOMER_3,17.7,1158
2024-03-31,DRIVER_8,CUSTOMER_6,15.6,1002
2022-01-02,DRIVER_14,CUSTOMER_7,8.7,600
2021-01-01,DRIVER_30,CUSTOMER_8,14.5,536
2020-10-15,DRIVER_7,CUSTOMER_5,13.3,401
2022-02-27,DRIVER_23,CUSTOMER_3,16.1,846
2023-07-16,DRIVER_7,CUSTOMER_4,16.9,669
2020-08-30,DRIVER_20,CUSTOMER_7,17.8,952
2023-07-12,DRIVER_5,CUSTOMER_3,17.5,759
2021-07-15,DRIVER_8,CUSTOMER_5,13.5,591
2022-08-29,DRIVER_18,CUSTOMER_7,14.2,442
2020-09-09,DRIVER_14,CUSTOMER_7,9.9,445
2022-06-06,DRIVER_10,CUSTOMER_9,17.1,716
2021-11-21,DRIVER_25,CUSTOMER_1,4.4,268
2023-10-09,DRIVER_30,CUSTOMER_7,15.8,819
2023-09-09,DRIVER_15,CUSTOMER_9,8.8,559
2022-01-01,DRIVER_3,CUSTOMER_1,2.8,100
2020-06-01,DRIVER_14,CUSTOMER_7,14.7,408
2023-02-25,DRIVER_11,CUSTOMER_7,11.2,297
2022-10-10,DRIVER_19,CUSTOMER_2,11.3,611
2022-01-17,DRIVER_11,CUSTOMER_10,16.3,970
2020-11-25,DRIVER_21,CUSTOMER_7,11.0,512
2023-02-16,DRIVER_26,CUSTOMER_5,4.7,176
2020-09-24,DRIVER_11,CUSTOMER_4,11.1,367
2022-03-07,DRIVER_6,CUSTOMER_6,14.8,545
2023-08-20,DRIVER_21,CUSTOMER_1,11.7,311
2021-09-12,DRIVER_6,CUSTOMER_1,9.5,535
2022-07-23,DRIVER_13,CUSTOMER_2,7.0,475
2021-01-30,DRIVER_17,CUSTOMER_1,10.6,649
2021-09-25,DRIVER_18,CUSTOMER_6,11.9,423
2024-03-17,DRIVER_14,CUSTOMER_4,16.1,533
2022-01-27,DRIVER_25,CUSTOMER_6,17.9,1163
2021-04-10,DRIVER_21,CUSTOMER_10,13.5,854
2024-02-27,DRIVER_17,CUSTOMER_5,17.9,1178
2021-12-25,DRIVER_7,CUSTOMER_6,4.5,204
2022-11-19,DRIVER_16,CUSTOMER_9,7.3,431
2020-06-10,DRIVER_26,CUSTOMER_8,8.2,220
2024-03-14,DRIVER_6,CUSTOMER_5,7.7,381
2021-02-14,DRIVER_8,CUSTOMER_5,1.9,117
2020-03-02,DRIVER_19,CUSTOMER_7,12.2,550
2021-01-18,DRIVER_6,CUSTOMER_2,15.2,995
2023-07-24,DRIVER_29,CUSTOMER_8,14.5,447
2020-08-06,DRIVER_18,CUSTOMER_8,14.0,909
2020-07-05,DRIVER_20,CUSTOMER_3,5.9,374
2023-02-26,DRIVER_11,CUSTOMER_1,7.1,432
2020-10-26,DRIVER_18,CUSTOMER_1,9.5,366
2022-09-09,DRIVER_15,CUSTOMER_5,16.0,479
2024-01-07,DRIVER_8,CUSTOMER_10,13.9,757
2022-06-14,DRIVER_22,CUSTOMER_10,3.9,175
2022-12-22,DRIVER_12,CUSTOMER_9,10.7,379
2021-12-17,DRIVER_7,CUSTOMER_3,15.6,514
2021-08-01,DRIVER_24,CUSTOMER_9,15.4,625
2022-10-12,DRIVER_19,CUSTOMER_3,3.6,153
2020-09-09,DRIVER_26,CUSTOMER_6,13.1,560
2022-10-10,DRIVER_3,CUSTOMER_9,12.5,793
2022-05-28,DRIVER_25,CUSTOMER_6,14.9,495
2021-02-04,DRIVER_25,CUSTOMER_8,4.1,218
2020-01-10,DRIVER_25,CUSTOMER_5,9.3,302
2023-10-16,DRIVER_9,CUSTOMER_6,10.2,430
2021-03-02,DRIVER_29,CUSTOMER_4,7.2,473
2023-05-10,DRIVER_8,CUSTOMER_1,16.3,434
2023-08-25,DRIVER_25,CUSTOMER_5,18.0,488
2024-02-15,DRIVER_29,CUSTOMER_3,14.8,898
2023-12-26,DRIVER_23,CUSTOMER_9,17.4,623
2021-04-03,DRIVER_8,CUSTOMER_2,10.3,330
2023-03-29,DRIVER_29,CUSTOMER_9,17.5,511
2020-07-27,DRIVER_22,CUSTOMER_2,12.2,340
2020-05-09,DRIVER_3,CUSTOMER_9,17.9,701
